Li-conc,eff,IPCC,AWARE
0.03557377,0.61,10.214051502667848,3.3223280589666864
0.025573769999999996,0.61,12.345913441963583,3.9358479481833797
0.015573769999999995,0.61,16.099875635051742,4.885710438918145
0.01,0.61,19.678306296006173,5.581014603625428
0.03557377,0.51,10.780091203010933,3.490390262163584
0.025573769999999996,0.51,13.015652704279125,4.133299722443624
0.015573769999999995,0.51,16.868542225120155,5.103094435966273
0.01,0.51,20.430159337182744,5.779332492368854
0.03557377,0.41000000000000003,11.44310625702538,3.687245296261302
0.025573769999999996,0.41000000000000003,13.789271324761664,4.361377101818701
0.015573769999999995,0.41000000000000003,17.733353056350406,5.347668714274664
0.01,0.41000000000000003,21.25317665237692,5.9964214589330425
0.03557377,0.31000000000000005,12.230353192974682,3.9209858884450406
0.025573769999999996,0.31000000000000005,14.69296887057527,4.627804210495103
0.015573769999999995,0.31000000000000005,18.713546908630086,5.624874031649344
0.01,0.31000000000000005,22.15796694820985,6.23507989972022
