Li-conc,eff,IPCC,AWARE
0.15,0.5,20.269093822019865,5.904916074816021
0.09999999999999999,0.5,21.724062524350767,6.590289897509996
0.05,0.5,26.088960537766354,8.646411014411902
0.15,0.4,24.74982154803616,7.200310970728358
0.09999999999999999,0.4,26.56853250930209,8.057028288359536
0.05,0.4,32.024655276127916,10.62717980227801
0.15,0.30000000000000004,32.21769974586366,9.359302222368575
0.09999999999999999,0.30000000000000004,34.64264772849799,10.50159199535788
0.05,0.30000000000000004,41.917478187104805,13.928460729025716
