Li-conc,eff,IPCC,AWARE
0.03557377,0.61,6.162839710743277,4.093805485781956
0.025573769999999996,0.61,8.05977053060647,5.3908233986258685
0.015573769999999995,0.61,13.382415524883028,8.3736908175301
0.01,0.61,23.329630723690062,12.673726130222912
0.03557377,0.51,6.472648299522283,4.381907965079852
0.025573769999999996,0.51,8.557205684942055,5.8071090126906215
0.015573769999999995,0.51,14.404285462439857,9.083441214225697
0.01,0.51,25.325542753428273,13.803340023256231
0.03557377,0.41000000000000003,6.850749162144412,4.733517951432555
0.025573769999999996,0.41000000000000003,9.164122829111518,6.315016142926344
0.015573769999999995,0.41000000000000003,15.650273768032058,9.948855350371165
0.01,0.41000000000000003,27.757026326512243,15.179471628038732
0.03557377,0.31000000000000005,7.322519595943802,5.172234765219008
0.025573769999999996,0.31000000000000005,9.92113638182751,6.948533579493338
0.015573769999999995,0.31000000000000005,17.203193734999893,11.027452076597228
0.01,0.31000000000000005,30.784133636127176,16.892704700165332
