Level,Fraction,Score,Description
0,1.0,8.40886877432708,"'df_rotary_dryer' (kilogram, Sal de Vida, None)"
1,0.964053984499615,8.106603447024415,"'df_centrifuge_wash' (kilogram, Sal de Vida, None)"
2,0.9638754064668521,8.105101807780935,"'df_washing_BG' (kilogram, Sal de Vida, None)"
3,0.9561476324240553,8.040119969937406,"'df_centrifuge_BG' (kilogram, Sal de Vida, None)"
4,0.9550876160136333,8.031206431043534,"'df_Liprec_BG' (kilogram, Sal de Vida, None)"
5,0.8754414670377545,7.361472415924864,"'df_dissolution' (kilogram, Sal de Vida, None)"
6,0.868880984153267,7.306306176252989,"'df_centrifuge_TG' (kilogram, Sal de Vida, None)"
7,0.8687024028789299,7.304804509751537,"'df_washing_TG' (kilogram, Sal de Vida, None)"
8,0.8609746009405712,7.239822437337889,"'df_Liprec_TG' (kilogram, Sal de Vida, None)"
9,0.6834576238374946,5.747105471662892,"'df_ion_exchange_H' (kilogram, Sal de Vida, None)"
10,0.6639280041835264,5.5828834627801545,"'df_centrifuge_purification_sodaash' (kilogram, Sal de Vida, None)"
11,0.6638891511056098,5.582556752346475,"'df_Mg_removal_sodaash' (kilogram, Sal de Vida, None)"
12,0.6156974831470529,5.177319340467027,"'df_evaporation_ponds' (kilogram, Sal de Vida, None)"
13,0.011639898456098953,0.09787837866382848,"'market for electricity, high voltage' (kilowatt hour, AR, None)"
13,0.5910844906430525,4.970351916357392,"'market for quicklime, milled, packed' (kilogram, RoW, None)"
14,0.5782736973224011,4.862627636429008,"'quicklime production, milled, packed' (kilogram, RoW, None)"
15,0.5691637049138797,4.786022905730635,"'quicklime production, milled, loose' (kilogram, RoW, None)"
16,0.5643087283372824,4.745198044795598,"'quicklime production, in pieces, loose' (kilogram, RoW, None)"
17,0.011113349254014485,0.09345069552027356,"'market group for electricity, medium voltage' (kilowatt hour, RAS, None)"
17,0.021530063367214317,0.18104347755785183,"'market for heavy fuel oil' (kilogram, RoW, None)"
18,0.020291138677006965,0.17062552241662438,"'heavy fuel oil production, petroleum refinery operation' (kilogram, RoW, None)"
19,0.011908472285217481,0.10013678074910473,"'market for petroleum' (kilogram, RoW, None)"
12,0.04721110527685492,0.3969919889640138,"'heat production, natural gas, at industrial furnace >100kW' (megajoule, Sal de Vida, None)"
10,0.01325465984656638,0.11145669529811901,"'Water_Vid' (kilogram, Sal de Vida, None)"
11,0.013254659990025496,0.11145669650444788,"'market for electricity, high voltage' (kilowatt hour, AR, None)"
9,0.06718571731017818,0.5649558803703237,"'heat production, natural gas, at industrial furnace >100kW' (megajoule, Sal de Vida, None)"
9,0.10683586545139459,0.8983687729724413,"'market for soda ash, light' (kilogram, GLO, None)"
10,0.08215382599975879,0.690820742140872,"'soda production, solvay process' (kilogram, RoW, None)"
11,0.05302906962714408,0.44591448771930847,"'market for heat, district or industrial, other than natural gas' (megajoule, RoW, None)"
12,0.0469169672729271,0.3945186210874423,"'heat production, at hard coal industrial furnace 1-10MW' (megajoule, RoW, None)"
11,0.012534807667926223,0.10540355279102047,"'market for sodium chloride, brine solution' (kilogram, GLO, None)"
10,0.017167361713524548,0.1443580918504348,"'soda production, solvay process' (kilogram, RER, None)"
5,0.07964613800066056,0.6697339228295001,"'heat production, natural gas, at industrial furnace >100kW' (megajoule, Sal de Vida, None)"
1,0.021743507058333576,0.1828382975471817,"'heat production, natural gas, at industrial furnace >100kW' (megajoule, Sal de Vida, None)"
1,0.014202508124555474,0.1194270270857012,"'market for electricity, high voltage' (kilowatt hour, AR, None)"
