Level,Fraction,Score,Description
0,1.0,54.67876113096767,"'df_rotary_dryer' (kilogram, Salar de Cauchari-Olaroz, None)"
1,0.9944714683613035,54.37646787009039,"'df_centrifuge_wash' (kilogram, Salar de Cauchari-Olaroz, None)"
2,0.9944443468387033,54.374984898834626,"'df_washing_BG' (kilogram, Salar de Cauchari-Olaroz, None)"
3,0.993219770766143,54.3080265962764,"'df_centrifuge_BG' (kilogram, Salar de Cauchari-Olaroz, None)"
4,0.993066681712597,54.299655876485794,"'df_Liprec_BG' (kilogram, Salar de Cauchari-Olaroz, None)"
5,0.9810191412346912,53.64091128847872,"'df_centrifuge_purification_general' (kilogram, Salar de Cauchari-Olaroz, None)"
6,0.9764066862812385,53.38870796585153,"'df_dissolution' (kilogram, Salar de Cauchari-Olaroz, None)"
7,0.9753976575610417,53.3335355254856,"'df_centrifuge_TG' (kilogram, Salar de Cauchari-Olaroz, None)"
8,0.9753705323767867,53.33205235401509,"'df_washing_TG' (kilogram, Salar de Cauchari-Olaroz, None)"
9,0.9741459653995164,53.265094548776055,"'df_Liprec_TG' (kilogram, Salar de Cauchari-Olaroz, None)"
10,0.8445908132724647,46.181179332334814,"'df_triple_evaporator' (kilogram, Salar de Cauchari-Olaroz, None)"
11,0.6585785524701786,36.010259356495354,"'df_ion_exchange_H' (kilogram, Salar de Cauchari-Olaroz, None)"
12,0.5671795654174205,31.01267597582519,"'df_sulfate_removal_calciumchloride' (kilogram, Salar de Cauchari-Olaroz, None)"
13,0.5271880793428512,28.82599106148139,"'df_centrifuge_purification_quicklime' (kilogram, Salar de Cauchari-Olaroz, None)"
14,0.5046005509613828,27.590932992572128,"'df_Mg_removal_quicklime' (kilogram, Salar de Cauchari-Olaroz, None)"
15,0.4548900525189324,24.872824522536042,"'df_centrifuge_purification_sodaash' (kilogram, Salar de Cauchari-Olaroz, None)"
16,0.4543029133601602,24.8407204807229,"'df_Mg_removal_sodaash' (kilogram, Salar de Cauchari-Olaroz, None)"
17,0.4536886238019815,24.807131888706,"'df_B_removal_orgsolvent' (kilogram, Salar de Cauchari-Olaroz, None)"
