Level,Fraction,Score,Description
0,1.0,6.147949397414926,"'df_rotary_dryer' (kilogram, Salar de Atacama, None)"
1,0.942362701948894,5.793598205593005,"'df_centrifuge_wash' (kilogram, Salar de Atacama, None)"
2,0.9420167503700182,5.791471312792121,"'df_washing_BG' (kilogram, Salar de Atacama, None)"
3,0.9308625262535999,5.7228957073569555,"'df_centrifuge_BG' (kilogram, Salar de Atacama, None)"
4,0.9286114196525846,5.709056017885727,"'df_Liprec_BG' (kilogram, Salar de Atacama, None)"
5,0.8079989960106423,4.967536940635494,"'df_dissolution' (kilogram, Salar de Atacama, None)"
6,0.7951117331703588,4.888306700822245,"'df_washing_TG' (kilogram, Salar de Atacama, None)"
7,0.7839575105133112,4.819731104359217,"'df_centrifuge_TG' (kilogram, Salar de Atacama, None)"
8,0.7819427559876284,4.807344495487107,"'df_Liprec_TG' (kilogram, Salar de Atacama, None)"
9,0.6238748147784361,3.835550791579435,"'df_centrifuge_purification_quicklime' (kilogram, Salar de Atacama, None)"
10,0.6221652351785514,3.8250403827084907,"'df_Mg_removal_quicklime' (kilogram, Salar de Atacama, None)"
11,0.6184177506448415,3.8020010374276474,"'df_centrifuge_purification_sodaash' (kilogram, Salar de Atacama, None)"
12,0.5779227261524932,3.553039676001612,"'df_Mg_removal_sodaash' (kilogram, Salar de Atacama, None)"
13,0.5358533352956764,3.294399189833832,"'df_centrifuge_purification_general' (kilogram, Salar de Atacama, None)"
14,0.5186968246430336,3.188921830505174,"'df_B_removal_orgsolvent' (kilogram, Salar de Atacama, None)"
15,0.47449631772875056,2.9171793506560735,"'df_transport_brine' (kilogram, Salar de Atacama, None)"
16,0.43835229245846724,2.6949677122754854,"'df_evaporation_ponds' (kilogram, Salar de Atacama, None)"
17,0.03131706585702716,0.19253573616451372,"'machine operation, diesel, >= 74.57 kW, high load factor' (hour, Salar de Atacama, None)"
17,0.02045098514583303,0.1257316218038658,"'Water_Ata' (kilogram, Salar de Atacama, None)"
18,0.020450985367180083,0.12573162316469627,"'market for electricity, high voltage' (kilowatt hour, CL, None)"
19,0.014878863014918694,0.09147449690678862,"'electricity production, hard coal' (kilowatt hour, CL, None)"
17,0.1565378340628491,0.9623866825993309,"'market for sulfuric acid' (kilogram, RoW, None)"
18,0.05307336380824491,0.3262923550436824,"'sulfuric acid production' (kilogram, RoW, None)"
19,0.014360151293976995,0.08828548349459305,"'market for chemical factory, organics' (unit, GLO, None)"
20,0.010098295655892098,0.062083810692559596,"'chemical factory construction, organics' (unit, RoW, None)"
19,0.012527337501191404,0.0770174370416631,"'market group for electricity, low voltage' (kilowatt hour, RAS, None)"
19,0.022260468352060855,0.13685623299122657,"'market for sulfur' (kilogram, GLO, None)"
20,0.013317866908407874,0.08187757183439838,"'sulfur production, petroleum refinery operation' (kilogram, RoW, None)"
18,0.013703673820502872,0.08424949320713133,"'primary zinc production from concentrate' (kilogram, RoW, None)"
18,0.02478140113398927,0.1523548001688069,"'market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)"
19,0.010322503839567263,0.06346223126028082,"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)"
17,0.22261258750027657,1.3686109231793029,"'treatment of salt tailing from potash mine, residual material landfill' (kilogram, RoW, None)"
18,-0.05804823575712412,-0.3568776160440108,"'market for process-specific burdens, residual material landfill' (kilogram, RoW, None)"
19,-0.05804823575712412,-0.3568776160440108,"'process-specific burdens, residual material landfill' (kilogram, RoW, None)"
20,-0.04507797958906968,-0.2771371374513033,"'market for diesel, burned in building machine' (megajoule, GLO, None)"
21,-0.04507797958906971,-0.2771371374513035,"'diesel, burned in building machine' (megajoule, GLO, None)"
20,-0.012228935184579695,-0.07518287469906293,"'market for heat, central or small-scale, other than natural gas' (megajoule, RoW, None)"
18,-0.021980707563953625,-0.1351362778225624,"'market for process-specific burdens, residual material landfill' (kilogram, Europe without Switzerland, None)"
19,-0.021980707563953643,-0.13513627782256252,"'process-specific burdens, residual material landfill' (kilogram, Europe without Switzerland, None)"
20,-0.017781277432354883,-0.10931839387551383,"'market for diesel, burned in building machine' (megajoule, GLO, None)"
21,-0.01778127743235488,-0.10931839387551381,"'diesel, burned in building machine' (megajoule, GLO, None)"
18,-0.14258364813626004,-0.8765970536405419,"'market for residual material landfill' (unit, GLO, None)"
19,-0.14149668353858322,-0.8699144502972432,"'residual material landfill construction' (unit, RoW, None)"
